id,fake,real
TEST_00047,2.286333483425551e-06,0.999997615814209
TEST_00048,5.914067514822818e-06,0.9999936819076538
TEST_00049,1.3624382972921012e-06,0.9999985694885254
TEST_00050,3.493870053716819e-06,0.9999963045120239
TEST_00051,8.067583985393867e-05,0.9999164342880249
TEST_00052,1.1865756732731825e-06,0.9999986886978149
TEST_00053,0.00016987322305794805,0.9998252987861633
TEST_00054,8.770041858952027e-06,0.9999908208847046
TEST_00055,0.0020632098894566298,0.9979388117790222
TEST_00056,2.481689307387569e-06,0.9999973773956299
TEST_00057,2.351324610572192e-06,0.9999974966049194
TEST_00058,0.0001987432042369619,0.999795138835907
TEST_00059,0.00025147266569547355,0.9997411370277405
TEST_00060,4.4758248805010226e-06,0.999995231628418
TEST_00061,7.009979071881389e-06,0.9999926090240479
TEST_00062,3.3578314742044313e-06,0.9999964237213135
TEST_00063,3.8144589780131355e-05,0.9999603033065796
TEST_00064,3.6098426789976656e-05,0.9999622106552124
TEST_00065,1.9729613995878026e-06,0.9999978542327881
TEST_00066,5.991848865960492e-06,0.9999936819076538
TEST_00067,1.4772056147194235e-06,0.9999984502792358
TEST_00068,1.3102792308927746e-06,0.9999985694885254
TEST_00069,0.00017535070946905762,0.9998190999031067
TEST_00070,1.3348115317057818e-05,0.9999861717224121
TEST_00071,1.462373006688722e-06,0.9999984502792358
TEST_00072,9.794011930353008e-06,0.9999895095825195
TEST_00073,2.4556675271014683e-06,0.9999973773956299
TEST_00074,3.13587297569029e-05,0.9999673366546631
TEST_00075,3.423885573283769e-06,0.9999964237213135
TEST_00076,0.01801866479218006,0.9822245240211487
TEST_00077,6.106473392719636e-06,0.9999935626983643
TEST_00078,1.6582014268351486e-06,0.9999982118606567
TEST_00079,0.004417331889271736,0.9956151247024536
TEST_00080,6.26765177003108e-06,0.9999934434890747
TEST_00081,0.0001309407380176708,0.9998646974563599
TEST_00082,6.711533387715463e-06,0.999992847442627
TEST_00083,0.9992635846138,0.0007421845220960677
TEST_00084,0.00010374453995609656,0.9998925924301147
TEST_00085,7.177618044806877e-06,0.9999923706054688
TEST_00086,1.874575718829874e-05,0.999980092048645
TEST_00087,9.819814295042306e-05,0.9998984336853027
TEST_00088,7.788373295625206e-06,0.9999916553497314
TEST_00089,2.496446995792212e-06,0.9999972581863403
TEST_00090,8.60062846186338e-06,0.9999909400939941
TEST_00091,2.95480276690796e-06,0.9999969005584717
TEST_00092,2.674633606147836e-06,0.9999971389770508
TEST_00093,6.148570719233248e-06,0.9999934434890747
TEST_00094,4.4004373194184154e-06,0.9999953508377075
TEST_00095,1.27156408780138e-05,0.9999866485595703
TEST_00096,0.0001091520389309153,0.9998887777328491
TEST_00097,1.2371260709187482e-06,0.9999986886978149
TEST_00098,6.566649062733632e-06,0.999993085861206
TEST_00099,4.555145096674096e-06,0.9999951124191284
TEST_00100,0.00026222981978207827,0.9997302889823914
TEST_00101,0.0010666430462151766,0.9989217519760132
TEST_00102,4.3207273847656325e-05,0.9999550580978394
TEST_00103,0.0008286418742500246,0.999158501625061
TEST_00104,2.5814247237576637e-06,0.9999972581863403
TEST_00105,1.8381799691269407e-06,0.9999979734420776
TEST_00106,2.7774437967309495e-06,0.9999970197677612
TEST_00107,2.8995595130254515e-05,0.999969482421875
TEST_00108,5.490110197570175e-07,0.9999994039535522
TEST_00109,4.9799757107393816e-05,0.9999481439590454
TEST_00110,7.301440291485051e-06,0.9999923706054688
TEST_00111,1.7410198779543862e-05,0.9999816417694092
TEST_00112,2.787392440950498e-05,0.9999711513519287
TEST_00113,0.45027485489845276,0.5543885231018066
TEST_00114,9.378255526826251e-06,0.9999899864196777
TEST_00115,7.548802386736497e-06,0.9999920129776001
TEST_00116,0.4521021544933319,0.5486438870429993
TEST_00117,0.0015376140363514423,0.998455286026001
TEST_00118,1.1228554512854316e-06,0.9999988079071045
TEST_00119,2.3903990040707868e-06,0.9999974966049194
TEST_00120,1.2375200640235562e-05,0.9999868869781494
TEST_00121,5.0667335926846135e-06,0.9999946355819702
TEST_00122,2.597458887976245e-06,0.9999972581863403
TEST_00123,0.0075914254412055016,0.9926522374153137
TEST_00124,2.304821100551635e-05,0.9999756813049316
TEST_00125,1.6175417840713635e-06,0.9999982118606567
TEST_00126,1.3850522009306587e-05,0.9999853372573853
TEST_00127,0.0970466360449791,0.905408501625061
TEST_00128,3.270561364843161e-06,0.999996542930603
TEST_00129,6.830564416304696e-06,0.9999927282333374
TEST_00130,1.0231294709228678e-06,0.999998927116394
TEST_00131,1.9325916582602076e-06,0.9999979734420776
TEST_00132,6.347492217173567e-06,0.9999932050704956
TEST_00133,0.003169550560414791,0.996826708316803
TEST_00134,0.0003133662976324558,0.999686598777771
TEST_00135,0.0007651209598407149,0.9992189407348633
TEST_00136,3.7414106373034883e-06,0.9999960660934448
TEST_00137,2.1152889530640095e-05,0.9999775886535645
TEST_00138,5.316482202033512e-06,0.9999942779541016
TEST_00139,1.6412602690252243e-06,0.9999982118606567
TEST_00140,0.03250420093536377,0.9680929780006409
TEST_00141,1.014664007925603e-06,0.999998927116394
TEST_00142,6.408065019058995e-06,0.999993085861206
TEST_00143,0.11020339280366898,0.8916323184967041
TEST_00144,5.7524735893821344e-05,0.9999403953552246
TEST_00145,1.934009333126596e-06,0.9999978542327881
TEST_00146,7.241145794978365e-06,0.9999922513961792
TEST_00147,9.506210517429281e-06,0.9999898672103882
TEST_00148,0.5050358176231384,0.49840816855430603
TEST_00149,9.880097059067339e-05,0.9998986721038818
TEST_00150,1.0115038094227202e-05,0.9999891519546509
TEST_00151,1.1440419257269241e-05,0.9999880790710449
TEST_00152,1.1921722489205422e-06,0.9999986886978149
TEST_00153,7.320941676880466e-06,0.9999923706054688
TEST_00154,5.922612672293326e-06,0.9999938011169434
TEST_00155,2.581441776783322e-06,0.9999972581863403
TEST_00156,2.0591171505657258e-06,0.9999977350234985
TEST_00157,8.497129783791024e-06,0.9999909400939941
TEST_00158,2.2430788249039324e-06,0.999997615814209
TEST_00159,1.9803315808530897e-05,0.9999791383743286
TEST_00160,1.0397369578640792e-06,0.999998927116394
TEST_00161,1.8541190001997165e-05,0.9999804496765137
TEST_00162,8.116128810797818e-06,0.9999914169311523
TEST_00163,0.00027163096820004284,0.9997261166572571
TEST_00164,9.74038484855555e-05,0.99989914894104
TEST_00165,0.0012068758951500058,0.998784601688385
TEST_00166,0.00022691416961606592,0.9997667670249939
TEST_00167,0.0011146850883960724,0.9988667964935303
TEST_00168,2.492583689672756e-06,0.9999973773956299
TEST_00169,2.1590849428321235e-05,0.9999772310256958
TEST_00170,8.260923891612038e-07,0.9999991655349731
TEST_00171,0.00015792158956173807,0.9998369216918945
TEST_00172,0.12556299567222595,0.8757734298706055
TEST_00173,0.8237787485122681,0.18109336495399475
TEST_00174,0.2156001776456833,0.7848777174949646
TEST_00175,3.633465439634165e-06,0.9999960660934448
TEST_00176,0.00022151372104417533,0.9997716546058655
TEST_00177,8.697420526004862e-06,0.999990701675415
TEST_00178,1.8796602034854004e-06,0.9999979734420776
TEST_00179,0.0014537610113620758,0.9985659718513489
TEST_00180,0.00020558630058076233,0.99979168176651
TEST_00181,1.9420158423599787e-06,0.9999979734420776
TEST_00182,8.267252269433811e-07,0.9999991655349731
TEST_00183,2.0723932721011806e-06,0.9999978542327881
TEST_00184,9.529732665214397e-07,0.999998927116394
TEST_00185,8.946228149397939e-07,0.9999990463256836
TEST_00186,2.5679380996734835e-05,0.9999734163284302
TEST_00187,7.050212298054248e-05,0.9999268054962158
TEST_00188,3.667355713332654e-06,0.9999960660934448
TEST_00189,1.7373178707202896e-05,0.9999816417694092
TEST_00190,9.564518222759943e-06,0.9999899864196777
TEST_00191,9.524967936158646e-06,0.9999901056289673
TEST_00192,2.7857766326633282e-05,0.9999710321426392
TEST_00193,3.825422481895657e-06,0.9999960660934448
TEST_00194,2.261240524603636e-06,0.999997615814209
TEST_00195,0.001721936627291143,0.9982550740242004
TEST_00196,2.745132860582089e-06,0.9999971389770508
TEST_00197,1.2515095022536116e-06,0.9999986886978149
TEST_00198,9.84526309366629e-07,0.999998927116394
TEST_00199,1.922177034430206e-06,0.9999979734420776
TEST_00200,0.0006229010177776217,0.9993687272071838
TEST_00201,9.911756933433935e-06,0.99998939037323
TEST_00202,2.705521183088422e-06,0.9999971389770508
TEST_00203,3.999914497399004e-06,0.9999957084655762
TEST_00204,5.058193437434966e-06,0.9999946355819702
TEST_00205,4.027015165775083e-05,0.9999580383300781
TEST_00206,0.0034341963473707438,0.9966152310371399
TEST_00207,1.842184974520933e-05,0.9999809265136719
TEST_00208,5.227853398537263e-05,0.9999457597732544
TEST_00209,4.830872967431787e-06,0.9999948740005493
TEST_00210,0.0007994735497049987,0.9992006421089172
TEST_00211,0.00016310831415466964,0.9998339414596558
TEST_00212,0.04329367354512215,0.9568048715591431
TEST_00213,0.00040143608930520713,0.9995881915092468
TEST_00214,0.0005155742401257157,0.9994773268699646
TEST_00215,3.6156132409814745e-05,0.9999620914459229
TEST_00216,1.6084541130112484e-05,0.9999831914901733
TEST_00217,1.3399042018136242e-06,0.9999985694885254
TEST_00218,0.00010074886813526973,0.9998960494995117
TEST_00219,2.3450006665370893e-06,0.9999974966049194
TEST_00220,0.939966082572937,0.06000892445445061
TEST_00221,0.058002106845378876,0.9421882033348083
TEST_00222,4.6355694394151215e-06,0.9999951124191284
TEST_00223,1.252313040822628e-06,0.9999986886978149
TEST_00224,6.257229870243464e-06,0.9999933242797852
TEST_00225,3.2210080007644137e-06,0.999996542930603
TEST_00226,4.930049180984497e-05,0.9999487400054932
TEST_00227,4.307640665501822e-06,0.9999953508377075
TEST_00228,1.006100865197368e-05,0.9999892711639404
TEST_00229,3.7210318168945378e-06,0.9999959468841553
TEST_00230,0.9995773434638977,0.00044122093822807074
TEST_00231,9.148562094196677e-05,0.9999058246612549
TEST_00232,0.0016094468301162124,0.9983835220336914
TEST_00233,3.1243625926435925e-06,0.9999966621398926
TEST_00234,4.184660065220669e-05,0.9999562501907349
TEST_00235,3.2448650017613545e-05,0.9999659061431885
TEST_00236,2.8771564757335e-06,0.9999969005584717
TEST_00237,7.507268310291693e-05,0.9999222755432129
TEST_00238,1.2880454960395582e-05,0.9999865293502808
TEST_00239,0.006615217309445143,0.9934861063957214
TEST_00240,8.888746378943324e-05,0.9999078512191772
TEST_00241,3.4930342280858895e-06,0.9999963045120239
TEST_00242,1.0828118320205249e-05,0.9999884366989136
TEST_00243,1.9826937204925343e-05,0.9999793767929077
TEST_00244,4.48563196187024e-06,0.999995231628418
TEST_00245,2.061704890365945e-06,0.9999977350234985
TEST_00246,0.00018248923879582435,0.9998118281364441
TEST_00247,2.3913062250358053e-05,0.9999747276306152
TEST_00248,2.395869614701951e-06,0.9999973773956299
TEST_00249,7.136501153581776e-06,0.9999923706054688
TEST_00250,0.1073332205414772,0.8951961994171143
TEST_00251,4.574778813548619e-06,0.9999951124191284
TEST_00252,0.00010750917135737836,0.9998898506164551
TEST_00253,0.0033269973937422037,0.996654748916626
TEST_00254,4.481048563320655e-06,0.999995231628418
TEST_00255,1.4824188383499859e-06,0.9999984502792358
TEST_00256,1.233410421264125e-05,0.9999868869781494
TEST_00257,2.6336894620726525e-07,0.9999997615814209
TEST_00258,3.2977598038996803e-06,0.999996542930603
TEST_00259,3.392839573734818e-07,0.9999996423721313
TEST_00260,9.019223625728046e-07,0.9999990463256836
TEST_00261,2.5858746539597632e-06,0.9999972581863403
TEST_00262,2.130132543243235e-06,0.9999977350234985
TEST_00263,0.4169958233833313,0.5833736062049866
TEST_00264,1.3958644558442757e-05,0.9999854564666748
TEST_00265,6.127357664809097e-06,0.9999934434890747
TEST_00266,2.9602028007502668e-05,0.9999692440032959
TEST_00267,6.61612648400478e-05,0.9999314546585083
TEST_00268,6.989816029090434e-05,0.9999276399612427
TEST_00269,5.537779543374199e-06,0.9999940395355225
TEST_00270,1.1581115359149408e-05,0.9999876022338867
TEST_00271,1.8382097550784238e-06,0.9999979734420776
TEST_00272,9.303878323407844e-05,0.9999040365219116
TEST_00273,1.4170496797305532e-05,0.9999852180480957
TEST_00274,2.9617683594551636e-06,0.9999967813491821
TEST_00275,6.62499041936826e-06,0.9999929666519165
TEST_00276,6.279397348407656e-05,0.9999349117279053
TEST_00277,2.757112270046491e-06,0.9999971389770508
TEST_00278,5.672645420418121e-05,0.999941349029541
TEST_00279,8.765292477619369e-06,0.9999908208847046
TEST_00280,9.399449481861666e-06,0.9999899864196777
TEST_00281,0.04719053581357002,0.953278660774231
TEST_00282,2.2103552055341424e-06,0.999997615814209
TEST_00283,1.8294795154361054e-06,0.9999980926513672
TEST_00284,1.3421653193290695e-06,0.9999985694885254
TEST_00285,2.8796025617339183e-06,0.9999969005584717
TEST_00286,3.1706506433692994e-06,0.9999966621398926
TEST_00287,8.037754923861939e-07,0.9999991655349731
TEST_00288,0.9975574016571045,0.0025263845454901457
TEST_00289,0.0006463640602305532,0.9993640780448914
TEST_00290,1.5130802921703435e-06,0.9999984502792358
TEST_00291,3.6892786738462746e-05,0.9999617338180542
TEST_00292,2.3618813429493457e-05,0.9999750852584839
TEST_00293,1.9135970887873555e-06,0.9999979734420776
TEST_00294,0.0002874188357964158,0.9997043013572693
TEST_00295,1.7300415493082255e-05,0.9999816417694092
TEST_00296,1.256567088603333e-06,0.9999986886978149
TEST_00297,2.1851103610970313e-06,0.999997615814209
TEST_00298,0.0004778267757501453,0.999510645866394
TEST_00299,1.3961715694676968e-06,0.9999984502792358
TEST_00300,0.0029509610030800104,0.9970211386680603
TEST_00301,6.213962024048669e-06,0.9999933242797852
TEST_00302,0.2343422770500183,0.7716023325920105
TEST_00303,3.479057568256394e-06,0.9999963045120239
TEST_00304,6.867815500299912e-06,0.9999926090240479
TEST_00305,1.6118717667268356e-06,0.9999982118606567
TEST_00306,4.316416379879229e-06,0.9999953508377075
TEST_00307,0.22321327030658722,0.7810862064361572
TEST_00308,2.272531901326147e-06,0.999997615814209
TEST_00309,5.20920457347529e-06,0.9999945163726807
TEST_00310,2.424177546345163e-05,0.9999747276306152
TEST_00311,5.817910277983174e-06,0.9999938011169434
TEST_00312,2.4959733764262637e-06,0.9999973773956299
TEST_00313,0.00010311460209777579,0.9998941421508789
TEST_00314,3.6948102206224576e-05,0.9999616146087646
TEST_00315,5.5123773563536815e-06,0.9999940395355225
TEST_00316,0.0028215418569743633,0.9972155094146729
TEST_00317,4.926147994410712e-06,0.9999947547912598
TEST_00318,7.927772458060645e-06,0.9999916553497314
TEST_00319,3.304551501059905e-05,0.9999653100967407
TEST_00320,9.332156878372189e-06,0.9999901056289673
TEST_00321,5.858482381881913e-06,0.9999936819076538
TEST_00322,0.002127140061929822,0.9979155659675598
TEST_00323,0.9933475852012634,0.006740192882716656
TEST_00324,0.0023288435768336058,0.9977030158042908
TEST_00325,5.767534275946673e-06,0.9999938011169434
TEST_00326,6.859012046334101e-06,0.9999927282333374
TEST_00327,1.6928055401876918e-06,0.9999982118606567
TEST_00328,7.891745553934015e-06,0.999991774559021
TEST_00329,0.9998992681503296,0.00010536584886722267
TEST_00330,7.910719432402402e-06,0.9999915361404419
TEST_00331,0.0193124171346426,0.9808251261711121
TEST_00332,2.8391466457833303e-06,0.9999969005584717
TEST_00333,2.233994018752128e-05,0.999976396560669
TEST_00334,0.15701799094676971,0.8470089435577393
TEST_00335,1.5308825140891713e-06,0.9999983310699463
TEST_00336,8.178997177310521e-07,0.9999991655349731
TEST_00337,0.0006422663573175669,0.9993434548377991
TEST_00338,0.04610860347747803,0.9542697072029114
TEST_00339,0.00010519347415538505,0.9998910427093506
TEST_00340,0.00044830169645138085,0.9995476603507996
TEST_00341,0.04079516604542732,0.9600902199745178
TEST_00342,1.5532740462731454e-06,0.9999983310699463
TEST_00343,0.5733362436294556,0.43367189168930054
TEST_00344,0.0009897437412291765,0.9989951252937317
TEST_00345,0.00032838384504429996,0.999663233757019
TEST_00346,3.824809482466662e-06,0.9999958276748657
TEST_00347,2.642890876813908e-06,0.9999971389770508
TEST_00348,1.8766757420962676e-05,0.999980092048645
TEST_00349,0.7406436800956726,0.2638520896434784
TEST_00350,6.214797849679599e-06,0.9999933242797852
TEST_00351,0.024370303377509117,0.9757996201515198
TEST_00352,1.654276275075972e-05,0.999982476234436
TEST_00353,5.145557793184707e-07,0.9999994039535522
TEST_00354,2.2316780814435333e-06,0.999997615814209
TEST_00355,0.000383590639103204,0.9996154308319092
TEST_00356,0.6629303693771362,0.3408544063568115
TEST_00357,2.303178007423412e-06,0.999997615814209
TEST_00358,2.9054584956611507e-05,0.999969482421875
TEST_00359,6.65401557853329e-06,0.9999929666519165
TEST_00360,6.219778242666507e-06,0.9999933242797852
TEST_00361,6.548499368363991e-05,0.999932050704956
TEST_00362,2.129763743141666e-05,0.9999778270721436
TEST_00363,1.349620106338989e-06,0.9999985694885254
TEST_00364,1.3753842722508125e-05,0.9999856948852539
TEST_00365,0.3038334548473358,0.6965661644935608
TEST_00366,4.97800501761958e-05,0.9999481439590454
TEST_00367,0.001489920192398131,0.9985421895980835
TEST_00368,0.9631035923957825,0.03778650239109993
TEST_00369,2.6657700800569728e-05,0.9999721050262451
TEST_00370,1.0082956123369513e-06,0.999998927116394
TEST_00371,9.71555127762258e-05,0.9998993873596191
TEST_00372,2.243224344056216e-06,0.999997615814209
TEST_00373,0.012535756453871727,0.9876278638839722
TEST_00374,2.989310587508953e-06,0.9999967813491821
TEST_00375,2.8519762054202147e-05,0.9999699592590332
TEST_00376,2.1122659745742567e-06,0.9999977350234985
TEST_00377,2.0763554857694544e-05,0.9999784231185913
TEST_00378,3.5878790640708758e-06,0.9999961853027344
TEST_00379,0.031081030145287514,0.969161331653595
TEST_00380,1.3594842585007427e-06,0.9999985694885254
TEST_00381,7.009691671555629e-06,0.9999926090240479
TEST_00382,1.4299678696261253e-05,0.999984860420227
TEST_00383,0.001913087209686637,0.9980891346931458
TEST_00384,0.00022248973255045712,0.9997716546058655
TEST_00385,1.508367745373107e-06,0.9999983310699463
TEST_00386,0.00014400616055354476,0.9998513460159302
TEST_00387,1.2884713669336634e-06,0.9999985694885254
TEST_00388,2.7638294341159053e-05,0.9999710321426392
TEST_00389,2.186798519687727e-05,0.9999772310256958
TEST_00390,4.812172846868634e-06,0.9999948740005493
TEST_00391,1.7502642322142492e-06,0.9999980926513672
TEST_00392,1.6641977254039375e-06,0.9999982118606567
TEST_00393,6.578062766493531e-06,0.999993085861206
TEST_00394,5.079020047560334e-05,0.999947190284729
TEST_00395,5.222098116064444e-05,0.999945878982544
TEST_00396,8.565468192500703e-07,0.9999990463256836
TEST_00397,0.010827811434864998,0.9893471002578735
TEST_00398,3.737385122803971e-05,0.9999611377716064
TEST_00399,0.8212893009185791,0.18288443982601166
TEST_00400,6.853473678347655e-06,0.9999926090240479
TEST_00401,1.757357495080214e-05,0.9999814033508301
TEST_00402,5.642592896037968e-06,0.9999939203262329
TEST_00403,0.00011456920765340328,0.9998824596405029
TEST_00404,3.88073458452709e-05,0.9999597072601318
TEST_00405,0.03247475624084473,0.9684054851531982
TEST_00406,1.8572529825178208e-06,0.9999979734420776
TEST_00407,3.40218648489099e-05,0.9999645948410034
TEST_00408,2.3944396616570884e-06,0.9999974966049194
TEST_00409,4.267353233444737e-06,0.9999953508377075
TEST_00410,4.933543550578179e-06,0.9999946355819702
TEST_00411,2.1871971966902493e-06,0.999997615814209
TEST_00412,2.399276354481117e-06,0.9999973773956299
TEST_00413,0.9664269089698792,0.034750863909721375
TEST_00414,0.1711794137954712,0.8333556652069092
TEST_00415,2.3938139293022687e-06,0.9999974966049194
TEST_00416,4.888880539510865e-06,0.9999948740005493
TEST_00417,2.925307001078181e-07,0.9999996423721313
TEST_00418,0.0001638629473745823,0.9998308420181274
TEST_00419,7.3297865128552075e-06,0.9999921321868896
TEST_00420,9.753048288985156e-06,0.9999896287918091
TEST_00421,1.7261227185372263e-05,0.9999816417694092
TEST_00422,2.4987409688037587e-06,0.9999972581863403
TEST_00423,2.713978938118089e-05,0.9999717473983765
TEST_00424,1.7954696886590682e-05,0.9999812841415405
TEST_00425,6.42905943095684e-05,0.9999336004257202
TEST_00426,0.00111299694981426,0.9988687634468079
TEST_00427,2.090628186124377e-06,0.9999977350234985
TEST_00428,2.4936059617175488e-06,0.9999973773956299
TEST_00429,3.748399421965587e-06,0.9999960660934448
TEST_00430,6.103597115725279e-06,0.9999935626983643
TEST_00431,5.42508605576586e-05,0.9999439716339111
TEST_00432,2.174203473259695e-05,0.9999773502349854
TEST_00433,2.396399622739409e-06,0.9999974966049194
TEST_00434,3.6236790492694126e-06,0.9999961853027344
TEST_00435,3.0121531381155364e-05,0.9999685287475586
TEST_00436,1.86849483725382e-05,0.9999802112579346
TEST_00437,1.6980150121526094e-06,0.9999982118606567
TEST_00438,7.526733043050626e-06,0.9999921321868896
TEST_00439,4.978828656021506e-06,0.9999947547912598
TEST_00440,7.969851139932871e-06,0.9999914169311523
TEST_00441,6.623209628742188e-06,0.999993085861206
TEST_00442,0.003196918638423085,0.9967808723449707
TEST_00443,9.47000160067546e-07,0.999998927116394
TEST_00444,9.631396551412763e-07,0.999998927116394
TEST_00445,1.176087039311824e-06,0.9999986886978149
TEST_00446,1.0790406577143585e-06,0.9999988079071045
TEST_00447,1.7781147107598372e-05,0.9999815225601196
TEST_00448,1.4834590729151387e-05,0.9999843835830688
TEST_00449,3.817970718955621e-05,0.9999603033065796
TEST_00450,8.063208952080458e-05,0.9999164342880249
TEST_00451,0.14762017130851746,0.8526567220687866
TEST_00452,1.1670426829368807e-06,0.9999988079071045
TEST_00453,0.999138593673706,0.0008928150054998696
TEST_00454,6.26290147920372e-06,0.9999933242797852
TEST_00455,1.770917333487887e-05,0.999981164932251
TEST_00456,1.9662011254695244e-05,0.9999791383743286
TEST_00457,1.5733214695501374e-06,0.9999983310699463
TEST_00458,6.55034796182008e-07,0.9999992847442627
TEST_00459,0.0001461844949517399,0.9998493194580078
TEST_00460,9.203454283124302e-06,0.9999903440475464
TEST_00461,0.00019418039300944656,0.9997997879981995
TEST_00462,3.7475701901712455e-06,0.9999960660934448
TEST_00463,9.745480383571703e-06,0.9999897480010986
TEST_00464,0.0514400489628315,0.9507911801338196
TEST_00465,5.08294215251226e-06,0.9999945163726807
TEST_00466,9.649756248109043e-05,0.9999001026153564
TEST_00467,2.0060729184478987e-06,0.9999978542327881
TEST_00468,3.934280243811372e-07,0.9999995231628418
TEST_00469,0.02679215744137764,0.9735082983970642
TEST_00470,1.9647877707029693e-06,0.9999978542327881
TEST_00471,1.0495490414541564e-06,0.999998927116394
TEST_00472,0.00015219228225760162,0.999843955039978
TEST_00473,8.189283107640222e-06,0.9999914169311523
TEST_00474,1.7868076611193828e-05,0.9999810457229614
TEST_00475,7.070242645568214e-06,0.9999924898147583
TEST_00476,1.6634410258120624e-06,0.9999982118606567
TEST_00477,8.432793947577011e-07,0.9999990463256836
TEST_00478,9.199040505336598e-06,0.9999902248382568
TEST_00479,2.6347262974013574e-05,0.9999725818634033
TEST_00480,3.62670180038549e-05,0.9999622106552124
TEST_00481,0.00030368019361048937,0.9996905326843262
TEST_00482,6.666126137133688e-05,0.999931812286377
TEST_00483,4.7475296014454216e-05,0.9999512434005737
TEST_00484,6.524893251480535e-05,0.9999325275421143
TEST_00485,0.10235635191202164,0.899666965007782
TEST_00486,3.2242658107861644e-06,0.999996542930603
TEST_00487,6.359380222420441e-06,0.9999932050704956
TEST_00488,9.170905104838312e-05,0.999904990196228
TEST_00489,7.645054438398802e-07,0.9999991655349731
TEST_00490,6.576008308911696e-05,0.9999316930770874
TEST_00491,4.417386207933305e-06,0.9999953508377075
TEST_00492,3.2008863399823895e-06,0.999996542930603
TEST_00493,1.2791847439075354e-06,0.9999985694885254
TEST_00494,8.927725502871908e-06,0.9999904632568359
TEST_00495,0.005713487043976784,0.9942836165428162
TEST_00496,1.0772643690870609e-05,0.9999886751174927
TEST_00497,0.0001274363894481212,0.9998682737350464
TEST_00498,7.873463800933678e-06,0.9999915361404419
TEST_00499,4.996729694539681e-05,0.9999486207962036
TEST_00500,2.1451820430229418e-05,0.9999774694442749
TEST_00501,2.02817568606406e-06,0.9999978542327881
TEST_00502,0.9994953870773315,0.0005129502387717366
TEST_00503,3.321162239444675e-06,0.999996542930603
TEST_00504,1.9072713257628493e-06,0.9999979734420776
TEST_00505,5.921426691202214e-06,0.9999936819076538
TEST_00506,0.00015843742585275322,0.9998393058776855
TEST_00507,0.0014869098085910082,0.9985182881355286
TEST_00508,0.0001097299755201675,0.9998883008956909
TEST_00509,0.0395083948969841,0.961124837398529
TEST_00510,1.505699401604943e-05,0.9999840259552002
TEST_00511,2.468264392518904e-05,0.9999744892120361
TEST_00512,4.307139170123264e-05,0.9999552965164185
TEST_00513,5.948591206106357e-05,0.9999383687973022
TEST_00514,0.0013933716109022498,0.9985846281051636
TEST_00515,1.92015795619227e-06,0.9999979734420776
TEST_00516,4.234233529132325e-06,0.9999954700469971
TEST_00517,9.339273105979373e-07,0.9999990463256836
TEST_00518,0.0001491682487539947,0.9998458623886108
TEST_00519,2.5757319690455915e-06,0.9999972581863403
TEST_00520,5.179494451112987e-07,0.9999994039535522
